  1   460.990  1.000000   0.000000
  2   500.920  1.000000   0.000000
  3   540.840  0.991744   0.000000
  4   580.765  0.997352   0.000000
  5   620.690  1.000000   0.000000
  6   660.610  1.011764   0.000000
  7   700.538  0.990587   0.000000
  8   730.480  0.974712   0.000000
  9   750.440  0.975932   0.000000
 10   770.400  1.000000   0.000000
 11   790.365  1.004764   0.000000
 12   810.330  1.000320   0.000000
 13   830.290  0.994900   0.000000
 14   850.250  0.986334   0.000000
 15   870.210  0.991517   0.000000
 16   890.175  0.995530   0.000000
 17   910.140  0.993010   0.000000
 18   930.100  0.994788   0.000000
 19   950.060  0.998920   0.000000
 20   970.020  0.999783   0.000000
 21   989.980  0.999894   0.000000
 22  1009.950  1.000000   0.000000
 23  1029.910  1.002317   0.000000
 24  1049.870  1.004781   0.000000
 25  1069.830  1.007993   0.000000
 26  1089.790  1.005963   0.000000
 27  1109.760  1.000341   0.000000
 28  1129.720  0.999532   0.000000
 29  1149.680  1.002524   0.000000
 30  1169.640  1.001928   0.000000
 31  1189.600  1.001074   0.000000
 32  1209.570  1.001184   0.000000
 33  1229.530  1.003181   0.000000
 34  1249.490  1.001138   0.000000
 35  1269.450  0.998987   0.000000
 36  1289.410  0.995659   0.000000
 37  1309.375  0.993098   0.000000
 38  1329.340  0.991688   0.000000
 39  1349.300  0.985459   0.000000
 40  1369.260  0.985237   0.000000
 41  1389.220  0.982905   0.000000
 42  1409.185  0.977419   0.000000
 43  1429.150  0.971190   0.000000
 44  1449.110  0.975884   0.000000
 45  1469.070  0.969643   0.000000
 46  1489.030  0.977949   0.000000
 47  1508.995  0.978260   0.000000
 48  1528.960  0.975438   0.000000
 49  1548.920  1.001483   0.000000
 50  1578.860  1.004207   0.000000
 51  1618.788  1.003372   0.000000
 52  1658.710  1.003269   0.000000
 53  1698.630  1.000000   0.000000
 54  1738.560  1.001878   0.000000
 55  1778.480  1.019557   0.000000
 56  1818.405  1.020735   0.000000
 57  1858.330  1.023309   0.000000
 58  1898.250  1.016787   0.000000
 59  1938.180  1.022459   0.000000
 60  1978.100  1.023291   0.000000
 61  2018.022  1.017615   0.000000
 62  2057.950  1.016340   0.000000
 63  2097.870  1.017694   0.000000
 64  2137.797  1.013746   0.000000
 65  2177.720  1.012184   0.000000
 66  2217.643  1.013059   0.000000
 67  2257.570  1.011343   0.000000
 68  2297.490  1.004699   0.000000
 69  2337.415  0.998017   0.000000
 70  2377.340  0.995106   0.000000
 71  2417.260  0.992920   0.000000
 72  2457.190  0.993724   0.000000
 73  2497.110  0.995834   0.000000
 74  2537.035  1.000000   0.000000
 75  2576.960  0.993080   0.000000
 76  2616.880  0.990467   0.000000
 77  2656.808  0.983980   0.000000
 78  2696.730  0.984586   0.000000
 79  2736.652  0.980570   0.000000
 80  2776.580  0.990435   0.000000
 81  2816.500  0.995279   0.000000
 82  2856.427  0.988000   0.000000
 83  2896.350  1.001632   0.000000
 84  2936.272  1.001889   0.000000
 85  2976.200  0.998614   0.000000
