 446.019989  1915.545166
 456.000000  2039.578857
 465.980011  2059.870605
 475.959991  2075.654053
 485.950012  1988.921387
 495.929993  1961.587158
 505.910004  1936.579224
 515.890015  1850.930420
 525.869995  1860.052124
 535.849976  1888.685669
 545.830017  1885.653320
 555.809998  1868.096436
 565.789978  1854.835205
 575.770020  1859.262695
 585.760010  1823.788818
 595.739990  1794.663330
 605.719971  1761.176758
 615.700012  1692.989136
 625.679993  1666.239136
 635.659973  1638.172363
 645.640015  1598.414185
 655.619995  1541.433716
 665.599976  1542.979126
 675.580017  1518.242188
 685.559998  1483.794189
 695.549988  1449.126953
 705.530029  1411.151611
 715.510010  1368.880127
 725.489990  1339.603638
 735.469971  1309.839722
 745.450012  1281.238159
 755.429993  1260.911377
 765.409973  1229.568848
 775.390015  1204.265381
 785.369995  1179.412964
 795.359985  1146.479126
 805.340027  1122.056274
 815.320007  1093.617798
 825.299988  1065.898438
 835.280029  1041.537476
 845.260010  1007.332397
 855.239990   963.193359
 865.219971   949.570007
 875.200012   943.585876
 885.179993   929.078857
 895.169983   912.379395
 905.150024   888.611816
 915.130005   869.472290
 925.109985   844.171204
 935.090027   832.997559
 945.070007   812.181396
 955.049988   795.433533
 965.030029   781.178101
 975.010010   767.704590
 984.989990   754.084473
 994.969971   740.346863
1004.960022   720.850098
1014.940002   708.776917
1024.920044   696.057983
1034.900024   680.844910
1044.880005   666.911926
1054.859985   653.448914
1064.839966   635.882080
1074.819946   619.812622
1084.800049   604.273865
1094.780029   586.117493
1104.770020   580.376465
1114.750000   571.706482
1124.729980   559.756714
1134.709961   548.725281
1144.689941   540.253296
1154.670044   531.966125
1164.650024   519.355103
1174.630005   510.682220
1184.609985   499.712128
1194.589966   490.555664
1204.579956   480.270508
1214.560059   476.338531
1224.540039   469.819916
1234.520020   461.285736
1244.500000   452.769012
1254.479980   444.753174
1264.459961   436.424164
1274.439941   426.713348
1284.420044   413.433655
1294.400024   413.448669
1304.380005   406.806519
1314.369995   398.351959
1324.349976   392.795532
1334.329956   386.075562
1344.310059   380.548462
1354.290039   373.258270
1364.270020   366.424286
1374.250000   360.516571
1384.229980   355.648346
1394.209961   349.955200
1404.189941   342.893677
1414.180054   336.257874
1424.160034   328.567200
1434.140015   324.159668
1444.119995   318.160858
1454.099976   313.504120
1464.079956   308.888397
1474.060059   302.544373
1484.040039   297.343201
1494.020020   293.752167
1504.000000   285.972168
1513.989990   285.269684
1523.969971   281.951599
1533.949951   277.716003
1543.930054   273.516144
1553.910034   268.156830
1563.890015   263.596924
1573.869995   256.125397
1583.849976   250.249100
1593.829956   247.310745
1603.810059   245.606644
1613.800049   240.008575
1623.780029   238.734619
1633.760010   233.625305
1643.739990   226.545609
1653.719971   226.152161
1663.699951   222.423935
1673.680054   214.797897
1683.660034   209.052536
1693.640015   209.244644
1703.619995   204.572021
1713.599976   200.198547
1723.589966   195.217850
1733.569946   187.354019
1743.550049   185.413757
1753.530029   184.554047
1763.510010   181.600143
1773.489990   178.170258
1783.469971   174.660446
1793.449951   171.688858
1803.430054   167.813080
1813.410034   161.689926
1823.400024   158.284073
1833.380005   157.863602
1843.359985   154.363770
1853.339966   151.757629
1863.319946   147.639511
1873.300049   140.478104
1883.280029   140.496826
1893.260010   138.795029
1903.239990   137.815903
1913.219971   136.024567
1923.209961   133.168213
1933.189941   129.586670
1943.170044   124.235046
1953.150024   124.305588
1963.130005   123.590561
1973.109985   121.214745
1983.089966   119.090141
1993.069946   117.385391
2003.050049   115.678909
2013.030029   114.047508
2023.010010   111.469406
2033.000000   109.162170
2042.979980   107.756554
2052.959961   105.984802
2062.939941   103.706711
2072.919922   102.240860
2082.899902   100.414627
2092.879883    98.402039
2102.860107    97.168068
2112.840088    95.512436
2122.820068    93.692551
2132.810059    92.411385
2142.790039    90.958496
2152.770020    89.249580
2162.750000    85.687088
2172.729980    84.707993
2182.709961    84.450119
2192.689941    83.496742
2202.669922    82.008408
2212.649902    80.630157
2222.629883    79.565491
2232.620117    78.274025
2242.600098    76.897636
2252.580078    75.558098
2262.560059    74.337631
2272.540039    73.304840
2282.520020    71.899498
2292.500000    70.564056
2302.479980    69.538460
2312.459961    68.550797
2322.439941    66.891136
2332.419922    65.939293
2342.409912    65.240067
2352.389893    63.773190
2362.370117    62.930630
2372.350098    61.964012
2382.330078    60.612820
2392.310059    59.911118
2402.290039    59.380230
2412.270020    58.053940
2422.250000    57.138050
2432.229980    56.554535
2442.219971    55.605473
2452.199951    54.374615
2462.179932    53.929680
2472.159912    53.104031
2482.139893    52.000053
2492.120117    51.573330
2502.100098    51.043320
2512.080078    50.124012
2522.060059    49.596008
2532.040039    48.910301
2542.030029    47.925957
2552.010010    47.282391
2561.989990    46.636349
2571.969971    46.134136
2581.949951    45.229378
2591.929932    44.676285
2601.909912    44.270432
2611.889893    43.546749
2621.870117    41.999855
2631.850098    41.698177
2641.830078    41.530941
2651.820068    41.096943
2661.800049    40.412979
2671.780029    39.976696
2681.760010    39.646065
2691.739990    39.168285
2701.719971    38.652817
2711.699951    38.110180
2721.679932    37.599735
2731.659912    37.106392
2741.639893    36.627876
2751.629883    36.005524
2761.610107    35.362518
2771.590088    35.079639
2781.570068    34.668190
2791.550049    34.298656
2801.530029    33.829163
2811.510010    33.401531
2821.489990    32.958698
2831.469971    32.537861
2841.449951    32.061131
2851.439941    31.651649
2861.419922    31.203215
2871.399902    30.564781
2881.379883    30.348703
2891.360107    30.053682
2901.340088    29.683321
2911.320068    29.310173
2921.300049    28.882139
2931.280029    28.519962
2941.260010    28.169113
2951.250000    27.817492
2961.229980    27.511404
2971.209961    27.177744
2981.189941    26.823870
2991.169922    26.453806
