  1   460.990  0.998718739   0.000000000
  2   500.920  0.999114454   0.000000000
  3   540.840  0.999529203   0.000000000
  4   580.765  0.999667406   0.000000000
  5   620.690  0.999604583   0.000000000
  6   660.610  1.004241747   0.000000000
  7   700.538  0.999333996   0.000000000
  8   730.480  1.000158924   0.000000000
  9   750.440  1.000391841   0.000000000
 10   770.400  1.001916010   0.000000000
 11   790.365  0.995936036   0.000000000
 12   810.330  0.994627217   0.000000000
 13   830.290  0.992816904   0.000000000
 14   850.250  0.988292005   0.000000000
 15   870.210  0.980990051   0.000000000
 16   890.175  0.979752247   0.000000000
 17   910.140  0.979581776   0.000000000
 18   930.100  0.978180438   0.000000000
 19   950.060  0.981699883   0.000000000
 20   970.020  0.980447042   0.000000000
 21   989.980  0.984131722   0.000000000
 22  1009.950  0.982401621   0.000000000
 23  1029.910  0.981840501   0.000000000
 24  1049.870  0.983862268   0.000000000
 25  1069.830  0.984096213   0.000000000
 26  1089.790  0.984683844   0.000000000
 27  1109.760  0.985975762   0.000000000
 28  1129.720  0.987412275   0.000000000
 29  1149.680  0.988849031   0.000000000
 30  1169.640  0.989951551   0.000000000
 31  1189.600  0.992430096   0.000000000
 32  1209.570  0.992084265   0.000000000
 33  1229.530  0.993773924   0.000000000
 34  1249.490  0.994232911   0.000000000
 35  1269.450  0.994149478   0.000000000
 36  1289.410  0.996770912   0.000000000
 37  1309.375  0.997374696   0.000000000
 38  1329.340  0.998321921   0.000000000
 39  1349.300  0.997999062   0.000000000
 40  1369.260  0.999475929   0.000000000
 41  1389.220  1.001731645   0.000000000
 42  1409.185  0.999671967   0.000000000
 43  1429.150  0.999105387   0.000000000
 44  1449.110  1.002325219   0.000000000
 45  1469.070  1.000018399   0.000000000
 46  1489.030  1.002080772   0.000000000
 47  1508.995  1.000000000   0.000000000
 48  1528.960  1.000000000   0.000000000
 49  1548.920  1.000000000   0.000000000
 50  1578.860  1.000000000   0.000000000
 51  1618.788  1.000000000   0.000000000
 52  1658.710  1.000000000   0.000000000
 53  1698.630  1.000000000   0.000000000
 54  1738.560  1.000000000   0.000000000
 55  1778.480  1.000000000   0.000000000
 56  1818.405  1.000000000   0.000000000
 57  1858.330  1.000000000   0.000000000
 58  1898.250  1.000000000   0.000000000
 59  1938.180  1.000000000   0.000000000
 60  1978.100  1.000000000   0.000000000
 61  2018.022  1.000000000   0.000000000
 62  2057.950  1.000000000   0.000000000
 63  2097.870  1.000000000   0.000000000
 64  2137.797  1.000000000   0.000000000
 65  2177.720  1.000000000   0.000000000
 66  2217.643  1.000000000   0.000000000
 67  2257.570  1.000000000   0.000000000
 68  2297.490  1.000000000   0.000000000
 69  2337.415  1.000000000   0.000000000
 70  2377.340  1.000000000   0.000000000
 71  2417.260  1.000000000   0.000000000
 72  2457.190  1.000000000   0.000000000
 73  2497.110  1.000000000   0.000000000
 74  2537.035  1.000000000   0.000000000
 75  2576.960  1.000000000   0.000000000
 76  2616.880  1.000000000   0.000000000
 77  2656.808  1.000000000   0.000000000
 78  2696.730  1.000000000   0.000000000
 79  2736.652  1.000000000   0.000000000
 80  2776.580  1.000000000   0.000000000
 81  2816.500  1.000000000   0.000000000
 82  2856.427  1.000000000   0.000000000
 83  2896.350  1.000000000   0.000000000
 84  2936.272  1.000000000   0.000000000
 85  2976.200  1.000000000   0.000000000
