P,urn:nasa:pds:ch1_m3:data:m3g20081215t094152_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081215t222812_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081215t232936_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081216t082012_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081216t092051_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081217t000611_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081217t010720_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081217t115612_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081217t125706_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081218t014413_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081218t024506_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081218t112512_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081218t123636_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081219t012312_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081219t022437_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081220t030113_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081220t033237_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081220t105513_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081220t112542_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081220t184812_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081220t191906_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081221t043913_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081221t051036_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081221t103412_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081221t110522_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081221t202513_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081221t205721_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081222t041812_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081222t044951_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081222t101313_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081222t104437_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081222t220311_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081222t223435_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081223t055812_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20081223t062736_l0::1.0
